Parametro,Fecha,valor,Unidad
NO,2024-01-27,0.014,ppm
NO,2024-01-27,0.011,ppm
NO,2024-01-27,0.008,ppm
NO,2024-01-27,0.008,ppm
NO,2024-01-27,0.009,ppm
NO,2024-01-27,0.013,ppm
NO,2024-01-27,0.015,ppm
NO,2024-01-27,0.021,ppm
NO,2024-01-27,0.028,ppm
NO,2024-01-28,0.029,ppm
NO,2024-01-28,0.027,ppm
NO,2024-01-28,0.028,ppm
NO,2024-01-28,0.028,ppm
NO,2024-01-28,0.028,ppm
NO,2024-01-28,0.027,ppm
NO,2024-01-28,0.029,ppm
NO,2024-01-28,0.038,ppm
NO,2024-01-28,0.044,ppm
NO,2024-01-28,0.049,ppm
NO,2024-01-28,0.04,ppm
NO,2024-01-28,0.02,ppm
NO,2024-01-28,0.005,ppm
NO,2024-01-28,0.006,ppm
NO,2024-01-28,0.007,ppm
NO,2024-01-28,0.007,ppm
NO,2024-01-28,0.01,ppm
NO,2024-01-28,0.012,ppm
NO,2024-01-28,0.015,ppm
NO,2024-01-28,0.015,ppm
NO,2024-01-28,0.015,ppm
NO,2024-01-28,0.014,ppm
NO,2024-01-29,0.013,ppm
NO,2024-01-29,0.013,ppm
NO,2024-01-29,0.012,ppm
NO,2024-01-29,0.012,ppm
NO,2024-01-29,0.014,ppm
NO,2024-01-29,0.016,ppm
NO,2024-01-29,0.021,ppm
NO,2024-01-29,0.038,ppm
NO,2024-01-29,0.053,ppm
NO,2024-01-29,0.056,ppm
NO,2024-01-29,0.059,ppm
NO,2024-01-29,0.054,ppm
NO,2024-01-29,0.041,ppm
NO,2024-01-29,0.023,ppm
NO,2024-01-29,0.01,ppm
NO,2024-01-29,0.006,ppm
NO,2024-01-29,0.005,ppm
NO,2024-01-29,0.006,ppm
NO,2024-01-29,0.007,ppm
NO,2024-01-29,0.008,ppm
NO,2024-01-29,0.008,ppm
NO,2024-01-29,0.009,ppm
NO,2024-01-29,0.013,ppm
NO,2024-01-29,0.023,ppm
NO,2024-01-30,0.028,ppm
NO,2024-01-30,0.025,ppm
NO,2024-01-30,0.022,ppm
NO,2024-01-30,0.021,ppm
NO,2024-01-30,0.018,ppm
NO,2024-01-30,0.02,ppm
NO,2024-01-30,0.027,ppm
NO,2024-01-30,0.038,ppm
NO,2024-01-30,0.054,ppm
NO,2024-01-30,0.065,ppm
NO,2024-01-30,0.072,ppm
NO,2024-01-30,0.073,ppm
NO,2024-01-30,0.065,ppm
NO,2024-01-30,0.037,ppm
NO,2024-01-30,0.012,ppm
NO,2024-01-30,0.013,ppm
NO,2024-01-30,0.012,ppm
NO,2024-01-30,0.01,ppm
NO,2024-01-30,0.01,ppm
NO,2024-01-30,0.013,ppm
NO,2024-01-30,0.014,ppm
NO,2024-01-30,0.026,ppm
NO,2024-01-30,0.036,ppm
NO,2024-01-30,0.043,ppm
NO,2024-01-31,0.047,ppm
NO,2024-01-31,0.047,ppm
NO,2024-01-31,0.044,ppm
NO,2024-01-31,0.042,ppm
NO,2024-01-31,0.041,ppm
NO,2024-01-31,0.042,ppm
NO,2024-01-31,0.062,ppm
NO,2024-01-31,0.073,ppm
NO,2024-01-31,0.078,ppm
NO,2024-01-31,0.081,ppm
NO,2024-01-31,0.088,ppm
NO,2024-01-31,0.081,ppm
NO,2024-01-31,0.042,ppm
NO,2024-01-31,0.008,ppm
NO,2024-01-31,0.003,ppm
NO,2024-01-31,0.006,ppm
NO,2024-01-31,0.005,ppm
NO,2024-02-01,0.01,ppm
NO,2024-02-01,0.006,ppm
NO,2024-02-01,0.005,ppm
NO,2024-02-01,0.006,ppm
NO,2024-02-01,0.006,ppm
NO,2024-02-01,0.006,ppm
NO,2024-02-01,0.011,ppm
NO,2024-02-01,0.019,ppm
NO,2024-02-01,0.022,ppm
NO,2024-02-01,0.034,ppm
NO,2024-02-02,0.021,ppm
NO,2024-02-02,0.028,ppm
NO,2024-02-02,0.027,ppm
NO,2024-02-02,0.025,ppm
NO,2024-02-02,0.029,ppm
NO,2024-02-02,0.03,ppm
NO,2024-02-02,0.045,ppm
NO,2024-02-02,0.072,ppm
NO,2024-02-02,0.117,ppm
NO,2024-02-02,0.093,ppm
NO,2024-02-02,0.066,ppm
NO,2024-02-02,0.033,ppm
NO,2024-02-02,0.025,ppm
NO,2024-02-02,0.011,ppm
NO,2024-02-02,0.007,ppm
NO,2024-02-02,0.004,ppm
NO,2024-02-02,0.004,ppm
NO,2024-02-02,0.004,ppm
NO,2024-02-02,0.004,ppm
NO,2024-02-02,0.004,ppm
NO,2024-02-02,0.006,ppm
NO,2024-02-02,0.01,ppm
NO,2024-02-02,0.023,ppm
NO,2024-02-02,0.029,ppm
NO,2024-02-03,0.038,ppm
NO,2024-02-03,0.035,ppm
NO,2024-02-03,0.024,ppm
NO,2024-02-03,0.021,ppm
NO,2024-02-03,0.021,ppm
NO,2024-02-03,0.015,ppm
NO,2024-02-03,0.014,ppm
NO,2024-02-03,0.065,ppm
NO,2024-02-03,0.076,ppm
NO,2024-02-03,0.006,ppm
NO,2024-02-03,0.005,ppm
NO,2024-02-03,0.004,ppm
NO,2024-02-03,0.004,ppm
NO,2024-02-03,0.004,ppm
NO,2024-02-03,0.008,ppm
NO,2024-02-03,0.006,ppm
NO,2024-02-03,0.004,ppm
NO,2024-02-03,0.008,ppm
NO,2024-02-04,0.008,ppm
NO,2024-02-04,0.01,ppm
NO,2024-02-04,0.01,ppm
NO,2024-02-04,0.012,ppm
NO,2024-02-04,0.023,ppm
NO,2024-02-04,0.01,ppm
NO,2024-02-04,0.021,ppm
NO,2024-02-04,0.02,ppm
NO,2024-02-04,0.016,ppm
NO,2024-02-04,0.011,ppm
NO,2024-02-04,0.008,ppm
NO,2024-02-04,0.011,ppm
NO,2024-02-04,0.01,ppm
NO,2024-02-04,0.007,ppm
NO,2024-02-04,0.007,ppm
NO,2024-02-04,0.006,ppm
NO,2024-02-04,0.005,ppm
NO,2024-02-04,0.004,ppm
NO,2024-02-04,0.004,ppm
NO,2024-02-04,0.004,ppm
NO,2024-02-04,0.006,ppm
NO,2024-02-04,0.01,ppm
NO,2024-02-04,0.006,ppm
NO,2024-02-04,0.008,ppm
NO,2024-02-05,0.005,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.013,ppm
NO,2024-02-05,0.021,ppm
NO,2024-02-05,0.006,ppm
NO,2024-02-05,0.006,ppm
NO,2024-02-05,0.005,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.002,ppm
NO,2024-02-05,0.003,ppm
NO,2024-02-05,0.004,ppm
NO,2024-02-06,0.005,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.014,ppm
NO,2024-02-06,0.052,ppm
NO,2024-02-06,0.005,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.004,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.003,ppm
NO,2024-02-06,0.002,ppm
NO,2024-02-07,0.002,ppm
NO,2024-02-07,0.002,ppm
NO,2024-02-07,0.002,ppm
NO,2024-02-07,0.003,ppm
NO,2024-02-07,0.004,ppm
NO,2024-02-07,0.01,ppm
NO,2024-02-07,0.023,ppm
NO,2024-02-07,0.042,ppm
NO,2024-02-07,0.021,ppm
NO,2024-02-07,0.009,ppm
NO,2024-02-07,0.011,ppm
NO,2024-02-07,0.01,ppm
NO,2024-02-07,0.007,ppm
NO,2024-02-07,0.004,ppm
NO,2024-02-07,0.003,ppm
NO,2024-02-07,0.006,ppm
NO,2024-02-07,0.026,ppm
NO,2024-02-07,0.019,ppm
NO,2024-02-07,0.024,ppm
NO,2024-02-07,0.009,ppm
NO,2024-02-08,0.018,ppm
NO,2024-02-08,0.015,ppm
NO,2024-02-08,0.02,ppm
NO,2024-02-08,0.027,ppm
NO,2024-02-08,0.025,ppm
NO,2024-02-08,0.042,ppm
NO,2024-02-08,0.044,ppm
NO,2024-02-08,0.038,ppm
